id,image_date,pixel_count,hectares,bsi,mean_ndvi,compactness,matched_site_reference,lon,lat,season,registered
1165,2025-09-22,5,0.20,0.1392,0.0754,0.628,,-2.1991707281910697,53.08649355014607,Autumn,False
1166,2025-09-22,24,0.96,0.1370,0.1350,0.131,,-2.1759989802404713,53.077043164606856,Autumn,False
1167,2025-09-22,14,0.56,0.1470,0.0895,0.172,,-2.1994551672609783,53.0748424370192,Autumn,False
1168,2025-09-22,7,0.28,0.1214,0.1319,0.449,,-2.2319906965434106,53.07514675539213,Autumn,False
1169,2025-09-22,34,1.36,0.1289,0.0476,0.070,,-2.2187045517448705,53.069588728947714,Autumn,False
1170,2025-09-22,6,0.24,0.1507,0.0559,0.188,,-2.2227345863885697,53.06811333635258,Autumn,False
1171,2025-09-22,5,0.20,0.1057,0.0492,0.157,,-2.213962852748931,53.06789390432699,Autumn,False
1172,2025-09-22,27,1.08,0.1736,0.0417,0.048,0222,-2.2148611183856355,53.06336376706194,Autumn,True
1173,2025-09-22,6,0.24,0.1210,0.0265,0.233,,-2.223807910451972,53.06098862435517,Autumn,False
1174,2025-09-22,10,0.40,0.1091,0.0724,0.097,,-2.2080997296412646,53.06044762375188,Autumn,False
1175,2025-09-22,5,0.20,0.2605,0.0540,0.245,55794,-2.2133762635833993,53.06077029091208,Autumn,True
1176,2025-09-22,14,0.56,0.1162,0.0712,0.065,65870,-2.210328622613729,53.05863113215503,Autumn,True
1177,2025-09-22,6,0.24,0.1161,0.0550,0.156,,-2.218631825505611,53.05840770095174,Autumn,False
1178,2025-09-22,11,0.44,0.1326,0.0959,0.107,,-2.178776531779165,53.05801943010738,Autumn,False
1179,2025-09-22,8,0.32,0.1453,0.0363,0.251,,-2.191090690445859,53.05635081635841,Autumn,False
1180,2025-09-22,10,0.40,0.1794,0.0469,0.097,,-2.1766126600415148,53.055828991767385,Autumn,False
1181,2025-09-22,11,0.44,0.1256,0.0416,0.071,,-2.2125113619491863,53.055828475018814,Autumn,False
1182,2025-09-22,12,0.48,0.2786,0.0923,0.147,,-2.1817818015793145,53.05547809958287,Autumn,False
1183,2025-09-22,16,0.64,0.1166,0.1155,0.196,,-2.2181630421932867,53.0547675889438,Autumn,False
1184,2025-09-22,13,0.52,0.1306,0.0809,0.126,,-2.2202192402301093,53.053554524214235,Autumn,False
1185,2025-09-22,6,0.24,0.1384,0.0503,0.156,,-2.2154792590041086,53.053982062782964,Autumn,False
1186,2025-09-22,7,0.28,0.1143,0.0568,0.112,,-2.188093052230946,53.053100564760186,Autumn,False
1187,2025-09-22,10,0.40,0.1392,0.0919,0.097,,-2.211694132478649,53.05318993269679,Autumn,False
1188,2025-09-22,7,0.28,0.1330,0.0853,0.182,,-2.203995775497186,53.05295117900597,Autumn,False
1189,2025-09-22,6,0.24,0.1372,0.0431,0.188,,-2.195466163717274,53.04974316614081,Autumn,False
1190,2025-09-22,9,0.36,0.1263,0.0696,0.167,,-2.1548782702739526,53.047703798035954,Autumn,False
1191,2025-09-22,10,0.40,0.1152,0.0803,0.109,65593,-2.1895556642538563,53.046712507977254,Autumn,True
1192,2025-09-22,8,0.32,0.1317,0.0637,0.149,,-2.1799736232075104,53.04658841374686,Autumn,False
1193,2025-09-22,41,1.64,0.1206,0.0658,0.030,428,-2.1924933095999077,53.0450762035276,Autumn,True
1194,2025-09-22,5,0.20,0.1160,0.1365,0.245,540,-2.202123458121149,53.046312021240276,Autumn,True
1195,2025-09-22,5,0.20,0.1177,0.0850,0.628,65232,-2.1929336074871917,53.04635790814,Autumn,True
1196,2025-09-22,6,0.24,0.1381,0.1751,0.524,,-2.1500028756680836,53.04529180598422,Autumn,False
1197,2025-09-22,22,0.88,0.1250,0.0705,0.050,68736,-2.1977415582415403,53.044795181605146,Autumn,True
1198,2025-09-22,5,0.20,0.1088,0.0731,0.194,,-2.194635623812545,53.04467939631438,Autumn,False
1199,2025-09-22,24,0.96,0.1235,0.0445,0.041,,-2.211311032169008,53.043256890728706,Autumn,False
1200,2025-09-22,6,0.24,0.1226,0.0574,0.188,0704,-2.204090024000456,53.043208798802745,Autumn,True
1201,2025-09-22,5,0.20,0.1169,0.0779,0.194,294,-2.196933406586316,53.043040841727056,Autumn,True
1202,2025-09-22,8,0.32,0.1140,0.0596,0.175,,-2.1930192722139457,53.04296940677003,Autumn,False
