bsi,ndvi
-0.05773,0.33584
-0.20382,0.59417
-0.1076,0.45322
-0.20655,0.5791
-0.18018,0.56819
0.05366,0.21172
0.1115,0.0861
-0.0502,0.38143
-0.10328,0.41833
-0.14155,0.5272
0.07213,0.27175
-0.12588,0.56231
-0.29579,0.63443
-0.02593,0.31451
-0.188,0.57515
-0.255,0.62767
-0.28312,0.64472
-0.16223,0.49833
-0.28159,0.64425
-0.31416,0.66877
-0.25447,0.64541
0.00091,0.41858
-0.05181,0.38136
-0.23973,0.63332
-0.19899,0.52123
-0.23683,0.62363
-0.23686,0.5828
-0.17282,0.58362
-0.35117,0.6967
-0.22679,0.59913
-0.21042,0.57128
0.10724,0.10706
-0.07855,0.42962
-0.20882,0.59935
-0.31881,0.6636
-0.29424,0.65283
-0.31534,0.62814
0.1208,0.10804
-0.15373,0.57101
0.07067,0.14599
-0.09939,0.46655
-0.1169,0.47417
-0.22093,0.61221
-0.02111,0.30133
-0.14367,0.55083
-0.09413,0.45246
-0.28372,0.63594
-0.25381,0.59645
-0.29925,0.59809
-0.16909,0.56359
-0.05991,0.43974
-0.29617,0.59944
-0.30482,0.68817
-0.25254,0.6205
-0.05277,0.4516
-0.25974,0.63954
0.02405,0.21318
-0.30403,0.6122
-0.19276,0.53161
-0.29537,0.67749
-0.31958,0.6684
0.01955,0.1818
-0.09294,0.05201
-0.21589,0.62767
-0.2698,0.6211
-0.00311,0.34624
-0.31556,0.6836
-0.05671,0.37125
-0.20038,0.55657
-0.03222,0.07358
-0.07778,0.4644
-0.08204,0.42209
-0.19899,0.58659
-0.12199,0.47218
-0.22924,0.62367
-0.23915,0.61603
-0.11523,0.46534
-0.2012,0.55199
-0.28768,0.67055
-0.29591,0.68582
-0.11486,0.49043
-0.16888,0.55501
-0.176,0.56396
-0.23586,0.661
-0.28178,0.64086
-0.03407,0.21009
-0.28798,0.64554
-0.2366,0.60728
-0.32543,0.67117
-0.31673,0.68564
-0.02421,0.15906
-0.18323,0.57699
-0.13815,0.47995
-0.02001,0.28678
-0.2217,0.61127
-0.09169,0.49215
-0.26835,0.66231
-0.27976,0.64319
-0.01279,0.32369
0.01177,0.09846
-0.29655,0.66317
-0.16943,0.56009
0.06571,0.17649
-0.22983,0.57305
-0.08572,0.51454
-0.23252,0.61497
-0.15075,0.54571
-0.32269,0.69998
-0.15439,0.46916
-0.23321,0.59556
-0.06889,0.37192
0.10001,0.06752
-0.25474,0.62354
-0.10229,0.49793
-0.05041,0.48039
-0.25974,0.59776
0.10889,0.10501
-0.10556,0.51858
-0.32406,0.67832
-0.18048,0.48224
-0.10417,0.47058
-0.14364,0.46913
-0.33705,0.64001
-0.23015,0.62745
-0.13784,0.50053
0.07322,0.09464
-0.13771,0.51193
-0.22249,0.61212
0.04449,0.09031
-0.35027,0.60913
-0.30689,0.62736
-0.01346,0.40171
-0.26644,0.57372
-0.2577,0.59988
-0.32999,0.69878
-0.19699,0.57158
0.10137,0.11844
0.08914,0.08064
0.04966,0.11913
-0.1819,0.57692
0.10333,0.22119
-0.2517,0.62431
-0.18302,0.54662
-0.27259,0.60262
-0.20177,0.52059
-0.28814,0.59928
-0.30087,0.61952
-0.13411,0.47054
-0.30246,0.65891
-0.07279,0.49595
-0.22779,0.61823
-0.30402,0.66431
-0.21008,0.5866
0.04123,0.20407
-0.26282,0.64335
-0.21711,0.57152
-0.00844,0.35488
0.08883,0.07272
-0.03187,0.27338
-0.17262,0.56232
0.0634,0.15207
-0.07258,0.38113
-0.18562,0.60223
-0.10682,0.46524
-0.14515,0.54074
-0.23078,0.54733
0.01681,0.1668
0.07187,0.2166
0.02732,0.32459
-0.19654,0.54193
0.08843,0.10936
0.02965,0.17604
0.10556,0.11761
-0.06765,0.3319
0.09517,0.14145
0.02643,0.1489
-0.21962,0.62192
-0.19076,0.49614
-0.26284,0.60957
-0.21474,0.60674
0.01845,0.31997
-0.30974,0.68544
-0.25713,0.5829
0.00648,0.30163
-0.21115,0.61738
0.12322,0.12481
0.04383,0.03671
-0.04797,0.3878
-0.35454,0.62056
-0.28999,0.64869
-0.2386,0.56901
-0.26573,0.59314
-0.22375,0.5787
-0.19597,0.59762
0.10453,0.20176
-0.11419,0.51572
-0.17576,0.50217
-0.30905,0.6153
-0.18261,0.56879
-0.31527,0.68392
-0.1584,0.59745
-0.14351,0.54022
-0.15039,0.54152
-0.28202,0.64453
0.06072,0.11756
-0.17124,0.52492
-0.3453,0.6945
-0.08809,0.4207
-0.20987,0.58559
0.07218,0.04005
0.06492,0.19681
-0.02767,0.20738
-0.26972,0.63086
-0.10027,0.44225
-0.24462,0.61074
-0.24933,0.60656
-0.23429,0.59101
-0.05512,0.38509
-0.25093,0.64986
0.00977,0.1307
0.06552,0.14326
-0.21633,0.63016
-0.20327,0.56884
-0.29969,0.58772
-0.12259,0.52543
-0.21905,0.61505
-0.26525,0.62146
-0.22811,0.62299
-0.23051,0.62945
-0.00566,0.27233
-0.21159,0.6151
-0.2624,0.57528
-0.1787,0.57169
0.00792,0.25067
-0.28339,0.63958
-0.06758,0.43524
-0.26379,0.6
-0.18939,0.58476
-0.18255,0.54785
-0.2057,0.61536
0.08068,0.03011
-0.27134,0.61282
-0.07162,0.44623
-0.29542,0.6578
-0.18898,0.57013
-0.22444,0.61705
-0.30269,0.6468
-0.02698,0.35734
-0.23667,0.62244
-0.27118,0.62866
-0.16066,0.47014
-0.24368,0.57073
0.11496,0.09835
-0.0391,0.35352
-0.18728,0.52132
-0.21158,0.59332
-0.21296,0.58694
-0.22928,0.63149
-0.22198,0.63036
-0.16874,0.57218
-0.30831,0.68057
-0.12492,0.49723
-0.27201,0.6513
-0.102,0.44282
-0.01776,0.42706
-0.22626,0.63205
-0.03905,0.35929
-0.21711,0.60306
-0.15285,0.53677
-0.01565,0.24895
-0.21448,0.59679
-0.24399,0.61577
-0.23523,0.62241
-0.27191,0.65919
-0.23052,0.62784
-0.1499,0.52973
-0.02278,0.04396
-0.0803,0.45974
-0.04641,0.11051
-0.16695,0.56216
-0.19731,0.59568
-0.11196,0.47329
-0.12104,0.55993
-0.06855,0.47525
-0.29698,0.62209
-0.26161,0.59525
-0.23704,0.64348
-0.18989,0.59285
-0.17106,0.57
-0.30264,0.65619
-0.1979,0.58432
-0.08964,0.45017
-0.26072,0.63341
-0.09005,0.49227
-0.2711,0.64968
-0.31485,0.68168
-0.10792,0.52257
-0.14851,0.46092
0.01355,0.2438
-0.36799,0.62561
-0.25372,0.56394
-0.30936,0.61447
-0.23889,0.55732
-0.06357,0.42363
0.06776,0.09838
-0.06997,0.41021
-0.01657,0.07366
-0.13207,0.48702
-0.16608,0.5611
-0.26264,0.62684
-0.35784,0.71416
-0.34389,0.59757
0.04598,0.19777
0.0985,0.07828
-0.00818,0.23315
-0.11268,0.5408
-0.02816,0.28608
0.04669,0.06619
-0.20373,0.62388
-0.27345,0.61191
0.00201,0.20016
-0.20643,0.60908
-0.13769,0.52605
-0.06973,0.40959
0.03697,0.34603
-0.09112,0.4458
-0.33651,0.68463
0.04365,0.14569
-0.2226,0.60952
0.11026,0.16367
-0.21111,0.53164
-0.30864,0.65585
-0.03232,0.3543
0.09769,0.12384
-0.06263,0.39739
-0.15911,0.56382
-0.25544,0.63613
-0.28376,0.65586
-0.17609,0.58428
-0.19796,0.58355
-0.18914,0.57751
-0.34189,0.63694
-0.08072,0.41528
-0.08887,0.40797
-0.19637,0.5962
-0.0608,0.43551
-0.20026,0.61135
0.0002,0.20624
-0.35239,0.69929
-0.26585,0.62026
-0.03802,0.08625
-0.2958,0.66732
-0.06913,0.48637
0.10378,0.13348
0.03602,0.23427
-0.06636,0.41793
-0.30245,0.68753
-0.24094,0.6007
-0.11198,0.47121
-0.31073,0.66293
-0.15115,0.52477
0.07742,0.249
-0.24136,0.5684
-0.33802,0.68364
-0.27625,0.60083
-0.06625,0.30846
-0.20616,0.58344
-0.32157,0.658
-0.02392,0.3831
-0.13738,0.54659
-0.26821,0.60991
-0.22295,0.55146
-0.22774,0.56039
0.06149,0.29169
-0.02127,0.33969
-0.21345,0.53423
-0.25055,0.64354
-0.29408,0.59733
-0.30838,0.69825
-0.22833,0.59738
-0.16709,0.50933
-0.3179,0.62892
-0.19129,0.56846
-0.14645,0.54287
-0.20794,0.615
0.09145,0.13515
-0.00432,0.32171
-0.16664,0.53992
-0.25025,0.6195
0.02442,0.11531
-0.02491,0.30472
-0.04617,0.302
-0.18196,0.55787
-0.28849,0.65061
-0.32115,0.67975
-0.32875,0.69717
-0.28562,0.64341
-0.02944,0.30815
0.10327,0.09797
-0.19245,0.51414
0.05748,0.13932
-0.18477,0.56588
-0.09676,0.45386
-0.25165,0.63232
-0.31376,0.67389
-0.19587,0.57667
-0.13047,0.52535
-0.18106,0.56717
0.01944,0.15465
-0.25086,0.56823
-0.0526,0.45824
-0.1633,0.55757
-0.06676,0.39658
-0.17622,0.55856
-0.28531,0.66612
-0.14516,0.50132
-0.15796,0.53719
-0.26873,0.64594
-0.23889,0.6046
-0.23056,0.61095
-0.07835,0.42999
-0.24054,0.62911
-0.04542,0.36735
-0.28044,0.65748
-0.06236,0.44761
0.08253,0.07918
-0.29672,0.65953
-0.24318,0.61065
-0.2901,0.58664
-0.00236,0.29563
-0.09179,0.47889
-0.20656,0.59118
-0.18504,0.57951
-0.18797,0.54196
-0.22538,0.62352
0.14655,0.23434
-0.07849,0.35887
-0.25732,0.61502
-0.29827,0.65885
-0.1241,0.54054
-0.35593,0.62267
-0.21413,0.58478
-0.34358,0.70657
-0.31491,0.67372
-0.28276,0.66354
-0.14061,0.49101
-0.22399,0.53011
0.08313,-0.01787
-0.21067,0.58964
-0.21936,0.55734
-0.30011,0.6837
-0.00339,0.33466
-0.2505,0.60234
-0.22439,0.57654
-0.19815,0.51896
-0.20137,0.57266
0.05848,0.23568
-0.21804,0.58059
-0.32392,0.67633
-0.22286,0.59471
-0.25436,0.61683
-0.15978,0.5181
-0.25943,0.63411
-0.23513,0.63531
-0.00139,0.22189
-0.2118,0.5993
-0.19562,0.59443
-0.168,0.53298
-0.22078,0.5868
-0.28258,0.57387
-0.14397,0.50265
-0.18575,0.57843
0.11751,0.06485
-0.20559,0.61162
-0.13144,0.57209
-0.04901,0.33142
-0.33075,0.63875
0.09145,0.10379
-0.20323,0.53612
-0.28359,0.66068
-0.11834,0.51455
-0.18153,0.57362
-0.21514,0.59351
0.01348,0.21176
0.05081,0.1778
-0.23701,0.6371
0.0294,0.22882
-0.23105,0.58213
-0.31985,0.69234
-0.28599,0.64816
-0.27337,0.65144
-0.25164,0.63675
-0.02606,0.4099
0.03054,0.36248
-0.20342,0.54755
-0.27518,0.67427
0.06235,0.18818
-0.13091,0.53656
-0.2746,0.5875
-0.18755,0.50164
-0.32094,0.64514
-0.04182,0.2194
-0.2414,0.62643
-0.26052,0.60339
-0.19848,0.55838
0.09885,0.0452
-0.21591,0.62171
-0.22171,0.62058
-0.28725,0.66829
-0.26046,0.62977
0.02014,0.22611
-0.11263,0.47439
-0.19045,0.54476
-0.28625,0.62002
-0.03795,0.32941
-0.19526,0.581
-0.28979,0.6512
-0.07215,0.50764
-0.25048,0.55212
-0.27942,0.60544
0.10558,0.10571
0.08391,0.17548
0.05886,0.14898
-0.34476,0.60475
-0.22596,0.59833
-0.30348,0.64021
0.10936,0.09602
0.0274,0.19352
-0.04518,0.25922
-0.20955,0.58243
-0.27122,0.60385
-0.21634,0.60093
-0.1401,0.50466
-0.06383,0.35132
-0.28499,0.59225
-0.05529,0.2072
-0.07965,0.40588
-0.12426,0.52028
-0.18419,0.51612
-0.24241,0.66074
-0.16321,0.50958
-0.265,0.57462
0.04066,0.19445
-0.12895,0.48196
-0.04333,0.47078
-0.20238,0.61022
-0.27279,0.64709
-0.27565,0.59326
-0.31783,0.67387
-0.08165,0.51334
-0.21053,0.60213
0.07262,0.12308
-0.09307,0.43563
0.08206,0.18201
-0.07608,0.44234
-0.3777,0.6242
-0.1245,0.53002
0.03608,0.21805
-0.17217,0.55069
-0.22406,0.5941
-0.27625,0.64925
-0.09338,0.46348
-0.17967,0.53495
-0.17038,0.58127
-0.19493,0.59907
-0.08049,0.50253
-0.23775,0.62132
-0.10839,0.43624
-0.17337,0.55005
-0.16072,0.53549
0.01926,0.24124
-0.29263,0.62418
-0.03055,0.35802
-0.0895,0.416
0.09998,0.25476
-0.31917,0.66782
-0.30392,0.68275
-0.08043,0.45816
0.08047,0.13635
-0.06486,0.39818
-0.26035,0.65497
-0.03167,0.37317
-0.31054,0.66797
-0.18595,0.54706
-0.1689,0.55424
-0.27029,0.63831
-0.23034,0.56291
-0.12274,0.54852
-0.2193,0.56631
-0.28694,0.64696
0.01443,0.28008
-0.2463,0.6572
0.03207,0.14503
-0.20044,0.62585
-0.02568,0.27961
-0.27911,0.59723
0.02729,0.14112
-0.0964,0.47662
-0.07412,0.45533
-0.19125,0.52423
-0.25955,0.64948
-0.11839,0.4515
-0.13466,0.52586
-0.28179,0.65076
-0.05425,0.35685
-0.03845,0.30604
0.08401,0.12337
-0.09751,0.46239
0.113,0.10493
0.11,0.12253
0.00309,0.32292
-0.23375,0.6149
-0.26966,0.64117
-0.29607,0.59994
-0.24361,0.57011
-0.17576,0.54388
0.0682,0.22098
-0.14738,0.52643
-0.18936,0.56957
0.10485,0.11924
-0.35792,0.69826
-0.12589,0.43492
-0.19202,0.5931
-0.27271,0.65433
-0.00277,0.30663
0.04345,0.35473
-0.23379,0.60942
-0.09677,0.41482
-0.26376,0.64782
-0.28446,0.6654
-0.12187,0.49792
-0.07603,0.46451
-0.0827,0.47671
-0.24751,0.57163
-0.10981,0.46577
-0.27304,0.65366
-0.18367,0.56705
-0.17136,0.55907
-0.30401,0.66856
-0.24174,0.61682
-0.31366,0.67026
-0.14496,0.5404
-0.34864,0.70394
0.06725,0.10044
-0.12532,0.4678
-0.21803,0.61701
-0.09812,0.42145
-0.21986,0.60127
-0.17844,0.58624
-0.00488,0.26617
-0.17943,0.60866
-0.03289,0.25045
-0.33381,0.68877
-0.20223,0.5808
-0.25461,0.60615
-0.1553,0.5607
-0.10919,0.4382
-0.19606,0.55248
-0.21663,0.57966
-0.32192,0.668
-0.13398,0.56346
-0.21261,0.6276
-0.01426,0.06862
-0.18895,0.55457
-0.22217,0.59958
-0.08851,0.46728
-0.18931,0.57606
-0.16466,0.57618
-0.26696,0.63726
-0.16872,0.59308
-0.35988,0.69847
-0.3434,0.69337
-0.06828,0.46427
-0.21775,0.6013
-0.32285,0.61618
-0.01301,0.33227
-0.09819,0.45625
-0.39265,0.64384
0.00255,0.20625
-0.14769,0.53539
0.00393,0.20594
-0.30031,0.66379
-0.31504,0.68495
-0.20432,0.61512
0.05055,0.09095
-0.01838,0.43988
-0.17635,0.52649
-0.30216,0.67805
-0.2666,0.62364
-0.20235,0.57295
-0.2927,0.6664
-0.28194,0.67062
-0.17035,0.58254
-0.21417,0.5631
-0.20566,0.60698
0.06592,0.1441
-0.31098,0.65375
-0.22664,0.60437
-0.22624,0.62997
-0.1665,0.56519
0.02813,0.16163
-0.30722,0.6808
0.01538,0.23315
0.10203,0.08656
-0.10262,0.44838
-0.22047,0.59647
-0.02877,0.3252
0.12807,0.10619
-0.11623,0.45455
-0.37155,0.62467
-0.27318,0.5854
-0.29172,0.6084
0.01101,0.38629
-0.12989,0.44702
-0.27339,0.58266
-0.32011,0.64576
0.04462,0.1613
-0.2754,0.65783
-0.00269,0.25669
-0.20218,0.59722
0.03018,0.18106
-0.1219,0.43846
-0.13626,0.49042
-0.13222,0.50759
-0.17739,0.55556
-0.15904,0.5687
-0.2217,0.5897
-0.32046,0.68826
-0.25965,0.63485
-0.21328,0.58476
-0.12068,0.53987
-0.29158,0.66471
0.05797,0.17115
-0.08781,0.32218
-0.21289,0.5254
-0.12466,0.44211
-0.06601,-0.00376
-0.39065,0.63661
-0.08005,0.38448
-0.11241,0.49965
-0.26681,0.64365
-0.19206,0.52181
-0.22665,0.55437
-0.23261,0.6356
-0.31508,0.63527
-0.15861,0.55492
-0.26613,0.65382
-0.23234,0.61772
-0.20661,0.60077
-0.21238,0.60034
-0.12655,0.49879
-0.09204,0.48275
0.05835,0.12563
-0.05568,0.33682
0.0655,0.19405
-0.247,0.62001
-0.39142,0.63766
-0.19527,0.61019
-0.27325,0.62918
-0.08825,0.45266
-0.08416,0.38072
-0.05071,0.32476
-0.11556,0.44372
-0.20685,0.60553
0.11975,0.08038
-0.08046,0.39177
-0.05597,0.44987
-0.24412,0.62444
-0.24876,0.64322
0.01883,0.19357
-0.19293,0.59138
0.03707,0.11858
-0.19339,0.55559
0.04688,0.14234
0.07301,0.12768
-0.20469,0.60417
-0.30271,0.5893
-0.05781,0.37949
-0.22704,0.60035
-0.20064,0.57692
-0.23316,0.59068
-0.3005,0.64608
-0.11758,0.46054
-0.21353,0.63177
-0.16841,0.47216
-0.27327,0.60133
0.02995,0.17529
-0.22682,0.53153
-0.24164,0.64159
-0.24883,0.63762
-0.21363,0.60181
-0.23177,0.62118
-0.00444,0.26862
-0.26004,0.57319
-0.22541,0.62612
-0.2332,0.65078
-0.25173,0.61819
0.00714,0.27728
0.05083,0.18142
-0.2491,0.62736
-0.26031,0.5484
-0.2653,0.58476
-0.02764,0.30164
-0.24823,0.64358
-0.11052,0.46688
-0.20083,0.60168
-0.19863,0.61623
0.00872,0.15116
0.12729,0.08373
0.00783,0.28712
-0.21392,0.59733
-0.23856,0.60745
-0.32911,0.68146
-0.0706,0.42857
-0.01767,0.34857
0.05653,0.09444
-0.26888,0.58883
-0.24164,0.59208
-0.19954,0.59383
-0.20414,0.60446
-0.1593,0.58419
0.05043,0.10636
-0.22873,0.64143
0.10077,0.10776
-0.29327,0.64565
-0.13894,0.54408
-0.28879,0.60508
-0.22847,0.62359
-0.01338,0.39441
-0.22742,0.61682
-0.29159,0.64712
0.01706,0.14398
0.13426,0.14023
0.09635,0.3079
-0.0829,0.47006
-0.22301,0.61154
-0.14567,0.56982
-0.00365,0.40166
-0.30861,0.66236
-0.2207,0.58191
-0.07076,0.38315
-0.20457,0.57727
-0.20693,0.62879
-0.09352,0.38119
0.09202,0.11567
-0.13678,0.54415
-0.09208,0.47013
-0.07144,0.41652
-0.22529,0.60597
0.04876,0.09291
-0.02263,0.24427
-0.19015,0.58377
-0.00584,0.2444
-0.25485,0.59552
-0.07468,0.43283
-0.00259,0.06068
0.00893,0.21305
-0.11958,0.51328
-0.19052,0.57442
-0.29565,0.6518
-0.09225,0.48388
0.02073,0.24428
-0.12986,0.46669
-0.1985,0.5686
0.0238,0.341
-0.32036,0.67962
-0.21566,0.61817
-0.03555,0.35404
-0.22939,0.61456
-0.14998,0.51614
-0.01022,0.34582
0.01489,0.29397
-0.18439,0.60866
-0.13934,0.55574
-0.03061,0.28639
-0.09773,0.4929
-0.01068,0.35146
-0.07135,0.44502
-0.14952,0.57933
-0.20389,0.61201
-0.08693,0.47792
-0.16173,0.53391
-0.30956,0.65699
-0.16183,0.53111
-0.17459,0.50806
0.1109,0.03472
0.08358,0.11819
-0.02643,0.38929
-0.30832,0.62979
-0.19854,0.60733
-0.23529,0.61585
-0.1596,0.51503
-0.29092,0.64799
-0.29215,0.66345
-0.22318,0.58703
-0.08862,0.49695
0.07903,0.10133
-0.24206,0.62557
-0.02275,0.35882
-0.09467,0.41467
-0.05311,0.34888
-0.16143,0.56353
0.09603,0.12619
-0.23188,0.61109
-0.12882,0.55141
-0.22529,0.59276
-0.08548,0.49209
-0.24956,0.60233
0.05263,0.2094
-0.25937,0.64622
0.00742,0.21551
-0.11434,0.45609
-0.0386,0.38899
-0.16931,0.56359
-0.26003,0.6508
-0.25544,0.57876
0.01946,0.28032
-0.17564,0.55599
-0.2569,0.63733
0.07086,0.12897
-0.2241,0.59908
-0.29906,0.58528
-0.08718,0.47679
-0.19492,0.5702
-0.03553,0.37194
-0.17394,0.5611
-0.24819,0.60896
-0.10893,0.50952
-0.1938,0.5436
-0.29458,0.66985
-0.19879,0.58401
-0.28553,0.66455
-0.28838,0.67431
-0.27979,0.65517
-0.14994,0.56857
-0.0035,0.24545
-0.30767,0.67283
0.0075,0.25384
-0.22925,0.6079
0.06412,0.10183
-0.23156,0.6232
-0.02258,0.39148
0.03047,0.13001
-0.21805,0.5754
0.06883,0.20952
-0.29331,0.56754
0.02418,0.24728
-0.27243,0.63066
-0.17029,0.57963
-0.16284,0.49799
-0.26835,0.6453
-0.17314,0.54511
-0.23475,0.58695
-0.24433,0.63404
-0.12444,0.54031
-0.05161,0.44189
-0.05022,0.39769
-0.06701,0.36255
-0.01901,0.29876
0.04063,0.19054
-0.23873,0.63998
-0.26407,0.63206
-0.14516,0.51851
0.02653,0.29066
-0.32267,0.6431
-0.12522,0.45445
-0.0112,0.31998
-0.26381,0.62577
0.0413,0.2849
-0.08302,0.38627
-0.27288,0.66085
-0.05412,0.38243
-0.19732,0.62412
-0.12816,0.52494
0.01525,0.33345
-0.08446,0.43398
-0.22108,0.60311
-0.261,0.62659
0.07233,0.14797
-0.1143,0.50241
-0.1716,0.57457
-0.20838,0.62404
-0.33364,0.64893
-0.14273,0.56174
0.0,0.18826
0.03095,0.34549
0.0305,0.37033
-0.20185,0.56084
-0.14669,0.54573
0.12067,0.15135
-0.2299,0.62464
-0.21919,0.61807
0.06279,0.20769
0.12259,0.17775
-0.12505,0.53512
0.10175,0.09986
0.0164,0.21093
-0.29637,0.64843
-0.12156,0.40451
-0.00639,0.34854
0.10657,0.11117
-0.16876,0.5485
-0.20776,0.57631
-0.21154,0.57697
-0.1624,0.54603
-0.22445,0.55152
-0.25668,0.64137
-0.18313,0.51676
-0.29577,0.60068
-0.36073,0.63036
0.0751,0.174
-0.28527,0.65459
-0.15763,0.48066
-0.35691,0.62834
-0.26582,0.5745
-0.13539,0.51326
-0.25856,0.58333
-0.28136,0.63802
0.00331,0.21999
-0.25812,0.58158
-0.26993,0.62715
9e-05,0.29219
0.02714,0.2626
-0.16352,0.55273
-0.20167,0.58889
-0.35574,0.66633
-0.04175,0.39245
-0.24422,0.6402
-0.12745,0.50375
-0.09886,0.49977
-0.32066,0.66992
-0.19095,0.51973
0.02739,0.10802
-0.16633,0.56968
-0.19057,0.60073
-0.23285,0.63769
-0.22466,0.6305
-0.01979,0.38876
-0.34418,0.61162
-0.08973,0.49746
-0.17743,0.54859
-0.22161,0.60272
-0.20332,0.60072
-0.25044,0.63469
-0.17166,0.51876
-0.24441,0.61372
-0.3312,0.62574
-0.24035,0.64508
-0.04407,0.36751
0.02545,0.24936
-0.19714,0.61816
-0.19671,0.58162
-0.25917,0.61206
-0.1735,0.51522
0.14329,0.13341
-0.29948,0.66718
0.08394,0.26437
-0.20321,0.60197
-0.09792,0.4909
0.10392,0.07599
-0.09462,0.45628
-0.03324,0.40873
0.0878,0.1403
-0.17125,0.55251
-0.02613,0.24333
-0.27387,0.64854
-0.18981,0.58154
-0.18528,0.59795
0.00915,0.36827
-0.08378,0.39971
-0.3121,0.66968
-0.31936,0.65355
-0.27684,0.66776
0.03521,0.05793
-0.07658,0.36187
-0.20308,0.51731
0.02965,0.18872
-0.02347,0.33598
-0.08666,0.44704
0.04979,0.14806
-0.30627,0.68325
-0.31751,0.68773
-0.14801,0.51051
-0.05317,0.39562
-0.2579,0.60861
-0.08067,0.48202
0.01621,0.21832
-0.28174,0.646
-0.34324,0.70274
-0.13098,0.47967
-0.17717,0.57487
-0.21443,0.6025
-0.2536,0.58957
-0.18529,0.57892
-0.07508,0.41051
-0.24534,0.62759
-0.18288,0.56457
-0.03848,0.45872
0.10543,0.1584
-0.05486,0.27309
-0.04033,0.43578
-0.24225,0.62759
-0.31938,0.68493
0.06982,0.17483
-0.26094,0.64827
0.06412,0.19191
-0.30123,0.68922
0.0063,0.03253
-0.07651,0.34742
-0.21133,0.61197
-0.09077,0.48894
-0.33128,0.67535
-0.10703,0.47672
-0.19557,0.60506
-0.22403,0.60071
0.04795,0.20261
-0.28734,0.6749
-0.30273,0.67192
-0.23526,0.62814
0.02679,0.17681
-0.0535,0.01709
-0.12441,0.5044
-0.17742,0.5784
-0.23946,0.60685
-0.08904,0.43506
-0.30537,0.67037
0.0329,0.13848
